QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>org.junit.platform.console.options.URIConverter.public valueType( ): Class,valueType( ): Class,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Package>org.junit.platform.console.tasks,org.junit.platform.console.tasks,low,low-medium,medium-high,low,,,,,,152,529,,,,,,,,,,,,12,11,1,529,1,7,0.083,0.875,0.042,152,,,,,,
org.junit.platform.console.tasks.ColoredPrintingTestListener,ColoredPrintingTestListener,low-medium,low-medium,low-medium,medium-high,6,66,20,1,0,19,75,54,2,2,14,1,0,0.75,0.772,0.952,0,0,,,,75,,,,,,19,,,,,,
org.junit.platform.console.tasks.ColoredPrintingTestListener.Color,Color,low,low,low,low,0,2,0,2,0,2,16,5,1,9,2,0,0,1.8,0.25,0,0,0,,,,16,,,,,,2,,,,,,
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener. ColoredPrintingTestListener( PrintWriter, boolean ): void"," ColoredPrintingTestListener( PrintWriter, boolean ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private determineColor( Status ): Color,determineColor( Status ): Color,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,10,1,0,0
<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public dynamicTestRegistered( TestIdentifier ): void,dynamicTestRegistered( TestIdentifier ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public executionFinished( TestIdentifier, TestExecutionResult ): void","executionFinished( TestIdentifier, TestExecutionResult ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,5,0
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public executionSkipped( TestIdentifier, String ): void","executionSkipped( TestIdentifier, String ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,0
<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public executionStarted( TestIdentifier ): void,executionStarted( TestIdentifier ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private println( Color, String ): void","println( Color, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,2,2,3
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private println( Color, String, Object ): void","println( Color, String, Object ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,0
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private printlnException( Color, Throwable ): void","printlnException( Color, Throwable ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private printlnMessage( Color, String, String ): void","printlnMessage( Color, String, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private printlnTestDescriptor( Color, String, TestIdentifier ): void","printlnTestDescriptor( Color, String, TestIdentifier ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,3,0
"<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public reportingEntryPublished( TestIdentifier, ReportEntry ): void","reportingEntryPublished( TestIdentifier, ReportEntry ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,3,0
<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.private static indented( String ): String,static indented( String ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,2
<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public testPlanExecutionFinished( TestPlan ): void,testPlanExecutionFinished( TestPlan ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Method>org.junit.platform.console.tasks.ColoredPrintingTestListener.public testPlanExecutionStarted( TestPlan ): void,testPlanExecutionStarted( TestPlan ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,1
<Field>org.junit.platform.console.tasks.ColoredPrintingTestListener->disableAnsiColors,final disableAnsiColors : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.ColoredPrintingTestListener->out,final out : PrintWriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.ColoredPrintingTestListener->INDENTATION,static final INDENTATION : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.ColoredPrintingTestListener->LINE_START_PATTERN,static final LINE_START_PATTERN : Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.ConsoleTask,ConsoleTask,low,low,low,low,0,1,0,1,2,1,5,1,0,2,1,0,0,0,0,0,0,0,,,,5,,,,,,1,,,,,,
<Method>org.junit.platform.console.tasks.ConsoleTask.public abstract execute( PrintWriter ): int,execute( PrintWriter ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
<Field>org.junit.platform.console.tasks.ConsoleTask->SUCCESS,static final SUCCESS : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.ConsoleTask->TESTS_FAILED,static final TESTS_FAILED : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.ConsoleTaskExecutor,ConsoleTaskExecutor,low,low,low,low,1,10,8,1,0,6,26,22,2,0,4,0,0,0.5,0.583,0,0,0,,,,26,,,,,,6,,,,,,
"<Method>org.junit.platform.console.tasks.ConsoleTaskExecutor.public ConsoleTaskExecutor( PrintStream, PrintStream ): void","ConsoleTaskExecutor( PrintStream, PrintStream ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
"<Method>org.junit.platform.console.tasks.ConsoleTaskExecutor.public executeTask( ConsoleTask, Consumer ): int","executeTask( ConsoleTask, Consumer ): int",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,2,4,1
<Method>org.junit.platform.console.tasks.ConsoleTaskExecutor.private printException( Exception ): void,printException( Exception ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,2
"<Method>org.junit.platform.console.tasks.ConsoleTaskExecutor.private printHelp( Consumer, PrintWriter ): void","printHelp( Consumer, PrintWriter ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,2,3,1
<Field>org.junit.platform.console.tasks.ConsoleTaskExecutor->err,final err : PrintStream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.ConsoleTaskExecutor->out,final out : PrintStream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.CustomContextClassLoaderExecutor,CustomContextClassLoaderExecutor,low,low,low,low,0,9,7,1,0,4,16,14,1,0,3,0,0,0,0.417,0,0,0,,,,16,,,,,,4,,,,,,
<Method>org.junit.platform.console.tasks.CustomContextClassLoaderExecutor. CustomContextClassLoaderExecutor( Optional ): void, CustomContextClassLoaderExecutor( Optional ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.platform.console.tasks.CustomContextClassLoaderExecutor. invoke( Callable ): T, invoke( Callable ): T,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,1,4,2
"<Method>org.junit.platform.console.tasks.CustomContextClassLoaderExecutor.private replaceThreadContextClassLoaderAndInvoke( ClassLoader, Callable ): T","replaceThreadContextClassLoaderAndInvoke( ClassLoader, Callable ): T",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,2,7,0
<Field>org.junit.platform.console.tasks.CustomContextClassLoaderExecutor->customClassLoader,final customClassLoader : Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.DiscoveryRequestCreator,DiscoveryRequestCreator,low-medium,low-medium,low,low,10,66,44,1,0,14,47,46,0,0,6,0,0,0,0.278,0,1,0,,,,47,,,,,,14,,,,,,
<Method>org.junit.platform.console.tasks.DiscoveryRequestCreator. toDiscoveryRequest( CommandLineOptions ): LauncherDiscoveryRequest, toDiscoveryRequest( CommandLineOptions ): LauncherDiscoveryRequest,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,5,0
"<Method>org.junit.platform.console.tasks.DiscoveryRequestCreator.private addFilters( LauncherDiscoveryRequestBuilder, CommandLineOptions ): void","addFilters( LauncherDiscoveryRequestBuilder, CommandLineOptions ): void",low,low-medium,low,low,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,14,2,34,0
<Method>org.junit.platform.console.tasks.DiscoveryRequestCreator.private createClasspathRootSelectors( CommandLineOptions ): List,createClasspathRootSelectors( CommandLineOptions ): List,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,0
<Method>org.junit.platform.console.tasks.DiscoveryRequestCreator.private createDiscoverySelectors( CommandLineOptions ): List,createDiscoverySelectors( CommandLineOptions ): List,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,5,0
<Method>org.junit.platform.console.tasks.DiscoveryRequestCreator.private createExplicitDiscoverySelectors( CommandLineOptions ): List,createExplicitDiscoverySelectors( CommandLineOptions ): List,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,1,29,0
<Method>org.junit.platform.console.tasks.DiscoveryRequestCreator.private determineClasspathRoots( CommandLineOptions ): Set,determineClasspathRoots( CommandLineOptions ): Set,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,6,0
org.junit.platform.console.tasks.DisplayHelpTask,DisplayHelpTask,low,low,low,low,1,3,1,1,0,2,9,6,1,0,2,0,0,0,0.333,0,0,0,,,,9,,,,,,2,,,,,,
<Method>org.junit.platform.console.tasks.DisplayHelpTask.public DisplayHelpTask( CommandLineOptionsParser ): void,DisplayHelpTask( CommandLineOptionsParser ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.platform.console.tasks.DisplayHelpTask.public execute( PrintWriter ): int,execute( PrintWriter ): int,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,1
<Field>org.junit.platform.console.tasks.DisplayHelpTask->parser,final parser : CommandLineOptionsParser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.ExecuteTestsTask,ExecuteTestsTask,medium-high,medium-high,low,low-medium,11,101,29,1,0,15,48,44,2,0,9,0,0,0.375,0.683,1,2,0,,,,48,,,,,,15,,,,,,
"<Method>org.junit.platform.console.tasks.ExecuteTestsTask. ExecuteTestsTask( CommandLineOptions, Supplier ): void"," ExecuteTestsTask( CommandLineOptions, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.platform.console.tasks.ExecuteTestsTask.public ExecuteTestsTask( CommandLineOptions ): void,ExecuteTestsTask( CommandLineOptions ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.platform.console.tasks.ExecuteTestsTask.private computeExitCode( TestExecutionSummary ): int,computeExitCode( TestExecutionSummary ): int,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,0
<Method>org.junit.platform.console.tasks.ExecuteTestsTask.private createCustomClassLoader( ): Optional,createCustomClassLoader( ): Optional,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,0,9,1
<Method>org.junit.platform.console.tasks.ExecuteTestsTask.public execute( PrintWriter ): int,execute( PrintWriter ): int,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,0
<Method>org.junit.platform.console.tasks.ExecuteTestsTask.private executeTests( PrintWriter ): int,executeTests( PrintWriter ): int,low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,1,7,2
"<Method>org.junit.platform.console.tasks.ExecuteTestsTask.private printSummary( TestExecutionSummary, PrintWriter ): void","printSummary( TestExecutionSummary, PrintWriter ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,3,1
"<Method>org.junit.platform.console.tasks.ExecuteTestsTask.private registerListeners( PrintWriter, Launcher ): SummaryGeneratingListener","registerListeners( PrintWriter, Launcher ): SummaryGeneratingListener",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,2,9,4
<Method>org.junit.platform.console.tasks.ExecuteTestsTask.private toURL( Path ): URL,toURL( Path ): URL,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,2,0
<Field>org.junit.platform.console.tasks.ExecuteTestsTask->launcherSupplier,final launcherSupplier : Supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.ExecuteTestsTask->options,final options : CommandLineOptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.XmlReportData,XmlReportData,low-medium,low,low-medium,medium-high,5,35,22,1,0,23,67,58,7,1,14,1,0,0.864,0.756,0,0,0,,,,67,,,,,,23,,,,,,
"<Method>org.junit.platform.console.tasks.XmlReportData. XmlReportData( TestPlan, Clock ): void"," XmlReportData( TestPlan, Clock ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
"<Method>org.junit.platform.console.tasks.XmlReportData. addReportEntry( TestIdentifier, ReportEntry ): void"," addReportEntry( TestIdentifier, ReportEntry ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,1
<Method>org.junit.platform.console.tasks.XmlReportData. getClock( ): Clock, getClock( ): Clock,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.console.tasks.XmlReportData. getDurationInSeconds( TestIdentifier ): double, getDurationInSeconds( TestIdentifier ): double,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,4,3
<Method>org.junit.platform.console.tasks.XmlReportData. getReportEntries( TestIdentifier ): List, getReportEntries( TestIdentifier ): List,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,1
<Method>org.junit.platform.console.tasks.XmlReportData. getResult( TestIdentifier ): Optional, getResult( TestIdentifier ): Optional,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,10,1,11,5
<Method>org.junit.platform.console.tasks.XmlReportData. getSkipReason( TestIdentifier ): String, getSkipReason( TestIdentifier ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,1,3,0
<Method>org.junit.platform.console.tasks.XmlReportData. getTestPlan( ): TestPlan, getTestPlan( ): TestPlan,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
"<Method>org.junit.platform.console.tasks.XmlReportData. markFinished( TestIdentifier, TestExecutionResult ): void"," markFinished( TestIdentifier, TestExecutionResult ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,2,8,4
"<Method>org.junit.platform.console.tasks.XmlReportData. markSkipped( TestIdentifier, String ): void"," markSkipped( TestIdentifier, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1
<Method>org.junit.platform.console.tasks.XmlReportData. markStarted( TestIdentifier ): void, markStarted( TestIdentifier ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2
<Method>org.junit.platform.console.tasks.XmlReportData. wasSkipped( TestIdentifier ): boolean, wasSkipped( TestIdentifier ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
"<Method>org.junit.platform.console.tasks.XmlReportData.private findAncestor( Optional, Predicate ): Optional","findAncestor( Optional, Predicate ): Optional",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,2,6,1
<Method>org.junit.platform.console.tasks.XmlReportData.private findSkippedAncestor( TestIdentifier ): Optional,findSkippedAncestor( TestIdentifier ): Optional,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,1
<Method>org.junit.platform.console.tasks.XmlReportData.static isFailure( Optional ): boolean,static isFailure( Optional ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Field>org.junit.platform.console.tasks.XmlReportData->clock,final clock : Clock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->endInstants,final endInstants : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->finishedTests,final finishedTests : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->reportEntries,final reportEntries : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->skippedTests,final skippedTests : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->startInstants,final startInstants : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->testPlan,final testPlan : TestPlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.tasks.XmlReportData->MILLIS_PER_SECOND,static final MILLIS_PER_SECOND : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.XmlReportWriter,XmlReportWriter,medium-high,medium-high,low-medium,medium-high,11,130,93,1,0,39,184,154,1,0,21,0,0,0,0.766,0,5,0,,,,184,,,,,,39,,,,,,
org.junit.platform.console.tasks.XmlReportWriter.TestCounts,TestCounts,low,low,low,low,4,22,8,1,0,11,28,23,4,0,5,1,0,0.8,0.625,0.9,0,0,,,,28,,,,,,11,,,,,,
<Method>org.junit.platform.console.tasks.XmlReportWriter. XmlReportWriter( XmlReportData ): void, XmlReportWriter( XmlReportData ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
"<Method>org.junit.platform.console.tasks.XmlReportWriter. writeXmlReport( TestIdentifier, Writer ): void"," writeXmlReport( TestIdentifier, Writer ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,7,1
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private buildReportEntryDescription( ReportEntry, int ): String","buildReportEntryDescription( ReportEntry, int ): String",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,7,0
<Method>org.junit.platform.console.tasks.XmlReportWriter.private getClassName( TestIdentifier ): String,getClassName( TestIdentifier ): String,low,low-medium,low,low,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,11,1,9,1
<Method>org.junit.platform.console.tasks.XmlReportWriter.private getCurrentDateTime( ): LocalDateTime,getCurrentDateTime( ): LocalDateTime,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,3,1
<Method>org.junit.platform.console.tasks.XmlReportWriter.private getHostname( ): Optional,getHostname( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,4,0
<Method>org.junit.platform.console.tasks.XmlReportWriter.private getName( TestIdentifier ): String,getName( TestIdentifier ): String,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,10,1,9,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private getTime( TestIdentifier, NumberFormat ): String","getTime( TestIdentifier, NumberFormat ): String",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1
<Method>org.junit.platform.console.tasks.XmlReportWriter.private newLine( XMLStreamWriter ): void,newLine( XMLStreamWriter ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeErrorOrFailureElement( Optional, XMLStreamWriter ): void","writeErrorOrFailureElement( Optional, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,2,8,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeFailureAttributesAndContent( Throwable, XMLStreamWriter ): void","writeFailureAttributesAndContent( Throwable, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,2,8,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeNonStandardAttributesToSystemOutElement( TestIdentifier, XMLStreamWriter ): void","writeNonStandardAttributesToSystemOutElement( TestIdentifier, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,2,13,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeReportEntriesToSystemOutElement( TestIdentifier, XMLStreamWriter ): void","writeReportEntriesToSystemOutElement( TestIdentifier, XMLStreamWriter ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,10,2,10,1
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeSkippedElement( String, XMLStreamWriter ): void","writeSkippedElement( String, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,2,6,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeSkippedOrErrorOrFailureElement( TestIdentifier, XMLStreamWriter ): void","writeSkippedOrErrorOrFailureElement( TestIdentifier, XMLStreamWriter ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,8,2,10,3
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeSuiteAttributes( TestIdentifier, List, NumberFormat, XMLStreamWriter ): void","writeSuiteAttributes( TestIdentifier, List, NumberFormat, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,4,11,0
<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeSystemProperties( XMLStreamWriter ): void,writeSystemProperties( XMLStreamWriter ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,11,1,11,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeTestCounts( List, XMLStreamWriter ): void","writeTestCounts( List, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,13,1
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeTestcase( TestIdentifier, NumberFormat, XMLStreamWriter ): void","writeTestcase( TestIdentifier, NumberFormat, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,3,13,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeTestsuite( TestIdentifier, List, XMLStreamWriter ): void","writeTestsuite( TestIdentifier, List, XMLStreamWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,12,3,9,0
"<Method>org.junit.platform.console.tasks.XmlReportWriter.private writeXmlReport( TestIdentifier, List, Writer ): void","writeXmlReport( TestIdentifier, List, Writer ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,3,8,0
<Field>org.junit.platform.console.tasks.XmlReportWriter->reportData,final reportData : XmlReportData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.tasks.XmlReportsWritingListener,XmlReportsWritingListener,high,low-medium,low-medium,medium-high,7,166,22,1,0,16,52,47,4,0,13,0,0,0.688,0.723,0,1,0,,,,52,,,,,,16,,,,,,
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener. XmlReportsWritingListener( Path, PrintWriter ): void"," XmlReportsWritingListener( Path, PrintWriter ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener. XmlReportsWritingListener( String, PrintWriter, Clock ): void"," XmlReportsWritingListener( String, PrintWriter, Clock ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.private XmlReportsWritingListener( Path, PrintWriter, Clock ): void","XmlReportsWritingListener( Path, PrintWriter, Clock ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,0,3
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.public executionFinished( TestIdentifier, TestExecutionResult ): void","executionFinished( TestIdentifier, TestExecutionResult ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,1
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.public executionSkipped( TestIdentifier, String ): void","executionSkipped( TestIdentifier, String ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,1
<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.public executionStarted( TestIdentifier ): void,executionStarted( TestIdentifier ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.private isARoot( TestIdentifier ): boolean,isARoot( TestIdentifier ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.private printException( String, Exception ): void","printException( String, Exception ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2
"<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.public reportingEntryPublished( TestIdentifier, ReportEntry ): void","reportingEntryPublished( TestIdentifier, ReportEntry ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,1
<Method>org.junit.platform.console.tasks.XmlReportsWritingListener.public testPlanExecutionFinished( TestPlan ): void,testPlanExecutionFinished( TestPlan ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
