QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>org.junit.jupiter.engine.discovery.predicates.IsTestTemplateMethod.public IsTestTemplateMethod( ): void,IsTestTemplateMethod( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.junit.jupiter.engine.discovery.predicates.IsTestableMethod,IsTestableMethod,low,low,low,low,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,,,,17,,,,,,0,,,,,,
<Field>org.junit.jupiter.engine.discovery.predicates.IsTestableMethod->mustReturnVoid,final mustReturnVoid : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.jupiter.engine.execution,org.junit.jupiter.engine.execution,low,low,medium-high,low,,,,,,39,553,,,,,,,,,,,,23,17,6,553,0,0,0.261,1,0.261,39,,,,,,
org.junit.jupiter.engine.execution.AfterEachMethodAdapter,AfterEachMethodAdapter,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,,1,,,,,,
org.junit.jupiter.engine.execution.BeforeEachMethodAdapter,BeforeEachMethodAdapter,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,,1,,,,,,
org.junit.jupiter.engine.execution.ConditionEvaluationException,ConditionEvaluationException,low,low,low,low,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,,,4,,,,,,0,,,,,,
<Field>org.junit.jupiter.engine.execution.ConditionEvaluationException->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.execution.ConditionEvaluator,ConditionEvaluator,low,low,low,low,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,,,,27,,,,,,0,,,,,,
org.junit.jupiter.engine.execution.ConstructorInvocation<T>,ConstructorInvocation,low,low,low,low,0,1,0,0,0,1,21,3,0,0,1,0,0,0,0,0,0,0,,,,21,,,,,,1,,,,,,
<Method>org.junit.jupiter.engine.execution.ConstructorInvocation<T>.public proceed( ): T,proceed( ): T,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
org.junit.jupiter.engine.execution.DefaultParameterContext,DefaultParameterContext,low,low,low,low,0,1,0,0,0,1,42,3,1,0,1,0,0,0,0,0,0,0,,,,42,,,,,,1,,,,,,
<Method>org.junit.jupiter.engine.execution.DefaultParameterContext.public getIndex( ): int,getIndex( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Field>org.junit.jupiter.engine.execution.DefaultParameterContext->index,final index : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.execution.DefaultTestInstances,DefaultTestInstances,low,low,low,low,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,,,29,,,,,,0,,,,,,
org.junit.jupiter.engine.execution.ExecutableInvoker,ExecutableInvoker,low,low,low-medium,low,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,,,,105,,,,,,0,,,,,,
"org.junit.jupiter.engine.execution.ExecutableInvoker.ReflectiveInterceptorCall<E,T>",ReflectiveInterceptorCall,low,low,low,low,0,1,0,1,0,2,12,1,0,0,0,1,0,0,0,0,0,0,,,,12,,,,,,2,,,,,,
org.junit.jupiter.engine.execution.ExtensionValuesStore,ExtensionValuesStore,low,low,low-medium,low,0,2,0,0,0,4,90,10,1,0,2,0,0,0,0.25,1,0,0,,,,90,,,,,,4,,,,,,
org.junit.jupiter.engine.execution.ExtensionValuesStore.CompositeKey,CompositeKey,low,low,low,low,0,1,0,0,0,1,17,3,0,0,1,0,0,0,0,0,0,0,,,,17,,,,,,1,,,,,,
org.junit.jupiter.engine.execution.ExtensionValuesStore.MemoizingSupplier,MemoizingSupplier,low,low,low,low,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,,,17,,,,,,0,,,,,,
<Method>org.junit.jupiter.engine.execution.ExtensionValuesStore.public ExtensionValuesStore( ExtensionValuesStore ): void,ExtensionValuesStore( ExtensionValuesStore ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.jupiter.engine.execution.ExtensionValuesStore.public closeAllStoredCloseableValues( ): void,closeAllStoredCloseableValues( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,0,0,0
<Field>org.junit.jupiter.engine.execution.ExtensionValuesStore->parentStore,final parentStore : ExtensionValuesStore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.execution.InvocationInterceptorChain,InvocationInterceptorChain,low,low,low-medium,low,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,,,,79,,,,,,0,,,,,,
org.junit.jupiter.engine.execution.InvocationInterceptorChain.InterceptedInvocation<T>,InterceptedInvocation,low,low,low,low,1,2,0,0,0,2,14,6,1,0,2,0,0,0,0,1,0,0,,,,14,,,,,,2,,,,,,
org.junit.jupiter.engine.execution.InvocationInterceptorChain.InterceptorCall<T>,InterceptorCall,low,low,low,low,1,1,0,1,0,2,8,1,0,0,0,1,0,0,0,0,0,0,,,,8,,,,,,2,,,,,,
org.junit.jupiter.engine.execution.InvocationInterceptorChain.ValidatingInvocation<T>,ValidatingInvocation,low,low,low,low,0,4,1,0,0,6,27,15,0,0,4,0,0,0,0,0,0,0,,,,27,,,,,,6,,,,,,
org.junit.jupiter.engine.execution.InvocationInterceptorChain.VoidInterceptorCall,VoidInterceptorCall,low,low,low,low,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,3,,,,,,1,,,,,,
org.junit.jupiter.engine.execution.JupiterEngineExecutionContext,JupiterEngineExecutionContext,low,low,low-medium,low,0,7,0,0,0,9,83,20,3,0,7,0,0,0.8,0.524,0.867,0,0,,,,83,,,,,,9,,,,,,
org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.Builder,Builder,low,low,low,low,1,4,1,0,0,5,26,11,2,0,3,0,0,0.25,0.333,0,0,0,,,,26,,,,,,5,,,,,,
org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.State,State,low,low,low,low,0,1,0,0,0,2,16,6,0,0,1,0,0,0,0,0,0,0,,,,16,,,,,,2,,,,,,
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.private JupiterEngineExecutionContext( State ): void,JupiterEngineExecutionContext( State ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.public beforeAllCallbacksExecuted( ): boolean,beforeAllCallbacksExecuted( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.public beforeAllCallbacksExecuted( boolean ): void,beforeAllCallbacksExecuted( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.public beforeAllMethodsExecuted( ): boolean,beforeAllMethodsExecuted( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.public beforeAllMethodsExecuted( boolean ): void,beforeAllMethodsExecuted( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.public close( ): void,close( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,0,0,0
<Method>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext.public extend( ): Builder,extend( ): Builder,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext->beforeAllCallbacksExecuted,beforeAllCallbacksExecuted : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext->beforeAllMethodsExecuted,beforeAllMethodsExecuted : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.jupiter.engine.execution.JupiterEngineExecutionContext->state,final state : State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.execution.MethodInvocation<T>,MethodInvocation,low,low,low,low,0,1,0,0,0,1,25,4,0,0,1,0,0,0,0,0,0,0,,,,25,,,,,,1,,,,,,
<Method>org.junit.jupiter.engine.execution.MethodInvocation<T>.public proceed( ): T,proceed( ): T,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.jupiter.engine.execution.NamespaceAwareStore,NamespaceAwareStore,low,low,low,low,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,,,,40,,,,,,0,,,,,,
<Package>org.junit.jupiter.engine.extension,org.junit.jupiter.engine.extension,low,low,medium-high,low,,,,,,25,571,,,,,,,,,,,,20,17,3,571,0,0,0.15,1,0.15,25,,,,,,
org.junit.jupiter.engine.extension.DisabledCondition,DisabledCondition,low,low,low,low,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,,12,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.ExtensionRegistrar,ExtensionRegistrar,low,low,low,low,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,3,,,,,,1,,,,,,
org.junit.jupiter.engine.extension.ExtensionRegistry,ExtensionRegistry,low,low,low,low,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,,,,9,,,,,,3,,,,,,
org.junit.jupiter.engine.extension.MutableExtensionRegistry,MutableExtensionRegistry,low,low,low-medium,low,0,2,0,0,0,2,64,9,1,0,1,1,0,0,0,0,0,0,,,,64,,,,,,2,,,,,,
<Method>org.junit.jupiter.engine.extension.MutableExtensionRegistry.private MutableExtensionRegistry( MutableExtensionRegistry ): void,MutableExtensionRegistry( MutableExtensionRegistry ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.jupiter.engine.extension.MutableExtensionRegistry.private static registerAutoDetectedExtensions( MutableExtensionRegistry ): void,static registerAutoDetectedExtensions( MutableExtensionRegistry ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,0,0
<Field>org.junit.jupiter.engine.extension.MutableExtensionRegistry->parent,final parent : MutableExtensionRegistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.extension.RepeatedTestDisplayNameFormatter,RepeatedTestDisplayNameFormatter,low,low,low,low,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,11,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.RepeatedTestExtension,RepeatedTestExtension,low,low,low,low,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,,24,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.RepeatedTestInvocationContext,RepeatedTestInvocationContext,low,low,low,low,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,,,,15,,,,,,0,,,,,,
<Field>org.junit.jupiter.engine.extension.RepeatedTestInvocationContext->currentRepetition,final currentRepetition : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.jupiter.engine.extension.RepeatedTestInvocationContext->totalRepetitions,final totalRepetitions : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.extension.RepetitionInfoParameterResolver,RepetitionInfoParameterResolver,low,low,low,low,0,1,0,0,0,1,30,3,2,0,1,0,0,0,0,0,0,0,,,,30,,,,,,1,,,,,,
org.junit.jupiter.engine.extension.RepetitionInfoParameterResolver.DefaultRepetitionInfo,DefaultRepetitionInfo,low,low,low,low,0,3,0,0,0,3,18,9,2,0,3,0,0,0.5,0.333,1,0,0,,,,18,,,,,,3,,,,,,
"<Method>org.junit.jupiter.engine.extension.RepetitionInfoParameterResolver.public RepetitionInfoParameterResolver( int, int ): void","RepetitionInfoParameterResolver( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Field>org.junit.jupiter.engine.extension.RepetitionInfoParameterResolver->currentRepetition,final currentRepetition : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.jupiter.engine.extension.RepetitionInfoParameterResolver->totalRepetitions,final totalRepetitions : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.extension.TempDirectory,TempDirectory,low,low,low-medium,low,0,1,0,0,0,2,134,5,0,0,0,1,0,0,0,0,0,0,,,,134,,,,,,2,,,,,,
org.junit.jupiter.engine.extension.TempDirectory.CloseablePath,CloseablePath,low,low,low,low,0,1,0,0,0,2,73,5,0,0,1,0,0,0,0,0,0,0,,,,73,,,,,,2,,,,,,
org.junit.jupiter.engine.extension.TempDirectory.UndeletableFileException,UndeletableFileException,low,low,low,low,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,,,,7,,,,,,0,,,,,,
<Method>org.junit.jupiter.engine.extension.TempDirectory.private static createTempDir( ): CloseablePath,static createTempDir( ): CloseablePath,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,0,0
org.junit.jupiter.engine.extension.TimeoutConfiguration,TimeoutConfiguration,low,low,low,low,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,,,,42,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.TimeoutDuration,TimeoutDuration,low,low,low,low,0,2,0,0,0,2,30,5,1,0,2,0,0,0,0,0,0,0,,,,30,,,,,,2,,,,,,
<Method>org.junit.jupiter.engine.extension.TimeoutDuration.public getValue( ): long,getValue( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.jupiter.engine.extension.TimeoutDuration.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Field>org.junit.jupiter.engine.extension.TimeoutDuration->value,final value : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.engine.extension.TimeoutDurationParser,TimeoutDurationParser,low,low,low,low,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,,24,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.TimeoutExtension,TimeoutExtension,low,low,low-medium,low,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,,,,126,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.TimeoutExtension.ExecutorResource,ExecutorResource,low,low,low,low,0,2,0,0,0,3,18,14,0,0,2,0,0,0,0,0,0,0,,,,18,,,,,,3,,,,,,
org.junit.jupiter.engine.extension.TimeoutExtension.TimeoutProvider,TimeoutProvider,low,low,low,low,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,2,,,,,,0,,,,,,
org.junit.jupiter.engine.extension.TimeoutInvocation<T>,TimeoutInvocation,low,low,low,low,0,1,0,0,0,5,47,21,0,0,1,0,0,0,0,0,0,0,,,,47,,,,,,5,,,,,,
org.junit.jupiter.engine.extension.TimeoutInvocation.InterruptTask,InterruptTask,low,low,low,low,0,1,0,0,0,1,9,4,1,0,1,0,0,0,0,0,0,0,,,,9,,,,,,1,,,,,,
<Method>org.junit.jupiter.engine.extension.TimeoutInvocation<T>.public proceed( ): T,proceed( ): T,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,21,0,0,0
<Package>org.junit.jupiter.engine.support,org.junit.jupiter.engine.support,low,low,low,low,,,,,,1,26,,,,,,,,,,,,2,2,0,26,0,0,0,1,0,1,,,,,,
org.junit.jupiter.engine.support.JupiterThrowableCollectorFactory,JupiterThrowableCollectorFactory,low,low,low,low,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,,0,,,,,,
org.junit.jupiter.engine.support.OpenTest4JAndJUnit4AwareThrowableCollector,OpenTest4JAndJUnit4AwareThrowableCollector,low,low,low,low,0,1,0,0,0,1,22,2,0,0,1,0,0,0,0,0,0,0,,,,22,,,,,,1,,,,,,
<Method>org.junit.jupiter.engine.support.OpenTest4JAndJUnit4AwareThrowableCollector. OpenTest4JAndJUnit4AwareThrowableCollector( ): void, OpenTest4JAndJUnit4AwareThrowableCollector( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Package>org.junit.jupiter.jmh,org.junit.jupiter.jmh,low,low,low,low,,,,,,7,22,,,,,,,,,,,,1,1,0,22,0,0,0,1,0,7,,,,,,
org.junit.jupiter.jmh.AssertionBenchmarks,AssertionBenchmarks,low,low,low,low,0,7,0,0,0,7,22,21,0,0,7,0,0,0,0,0,0,0,,,,22,,,,,,7,,,,,,
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junit4_assertTrue_String_boolean( ): void,junit4_assertTrue_String_boolean( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junit4_assertTrue_boolean( ): void,junit4_assertTrue_boolean( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junitJupiter_assertTrue_BooleanSupplier_String( ): void,junitJupiter_assertTrue_BooleanSupplier_String( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junitJupiter_assertTrue_BooleanSupplier_Supplier( ): void,junitJupiter_assertTrue_BooleanSupplier_Supplier( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junitJupiter_assertTrue_boolean( ): void,junitJupiter_assertTrue_boolean( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junitJupiter_assertTrue_boolean_String( ): void,junitJupiter_assertTrue_boolean_String( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.jmh.AssertionBenchmarks.public junitJupiter_assertTrue_boolean_Supplier( ): void,junitJupiter_assertTrue_boolean_Supplier( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Package>org.junit.jupiter.migrationsupport,org.junit.jupiter.migrationsupport,low,low,low,low,,,,,,0,6,,,,,,,,,,,,1,0,1,6,0,0,1,1,1,0,,,,,,
org.junit.jupiter.migrationsupport.EnableJUnit4MigrationSupport,EnableJUnit4MigrationSupport,low,low,low,low,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,6,,,,,,0,,,,,,
<Package>org.junit.jupiter.migrationsupport.conditions,org.junit.jupiter.migrationsupport.conditions,low,low,low,low,,,,,,0,14,,,,,,,,,,,,1,1,0,14,0,0,0,1,0,0,,,,,,
org.junit.jupiter.migrationsupport.conditions.IgnoreCondition,IgnoreCondition,low,low,low,low,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,14,,,,,,0,,,,,,
<Package>org.junit.jupiter.migrationsupport.rules,org.junit.jupiter.migrationsupport.rules,low,low,low,low,,,,,,0,37,,,,,,,,,,,,4,3,1,37,0,0,0.25,1,0.25,0,,,,,,
org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupport,EnableRuleMigrationSupport,low,low,low,low,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,7,,,,,,0,,,,,,
org.junit.jupiter.migrationsupport.rules.ExpectedExceptionSupport,ExpectedExceptionSupport,low,low,low,low,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,,,15,,,,,,0,,,,,,
org.junit.jupiter.migrationsupport.rules.ExternalResourceSupport,ExternalResourceSupport,low,low,low,low,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,9,,,,,,0,,,,,,
org.junit.jupiter.migrationsupport.rules.VerifierSupport,VerifierSupport,low,low,low,low,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,6,,,,,,0,,,,,,
<Package>org.junit.jupiter.migrationsupport.rules.adapter,org.junit.jupiter.migrationsupport.rules.adapter,low,low,low,low,,,,,,8,47,,,,,,,,,,,,5,4,1,47,0,0,0.4,1,0.4,8,,,,,,
org.junit.jupiter.migrationsupport.rules.adapter.AbstractTestRuleAdapter,AbstractTestRuleAdapter,low,low,low,low,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,14,,,,,,0,,,,,,
org.junit.jupiter.migrationsupport.rules.adapter.ExpectedExceptionAdapter,ExpectedExceptionAdapter,low,low,low,low,0,1,0,0,0,2,11,4,0,0,1,0,0,0,0,0,0,0,,,,11,,,,,,2,,,,,,
<Method>org.junit.jupiter.migrationsupport.rules.adapter.ExpectedExceptionAdapter.public after( ): void,after( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,0
org.junit.jupiter.migrationsupport.rules.adapter.ExternalResourceAdapter,ExternalResourceAdapter,low,low,low,low,0,2,0,0,0,2,10,6,0,0,2,0,0,0,0,0,0,0,,,,10,,,,,,2,,,,,,
<Method>org.junit.jupiter.migrationsupport.rules.adapter.ExternalResourceAdapter.public after( ): void,after( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.jupiter.migrationsupport.rules.adapter.ExternalResourceAdapter.public before( ): void,before( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
org.junit.jupiter.migrationsupport.rules.adapter.GenericBeforeAndAfterAdvice,GenericBeforeAndAfterAdvice,low,low,low,low,0,2,0,1,0,3,5,2,0,0,2,0,0,0,0,0,0,0,,,,5,,,,,,3,,,,,,
<Method>org.junit.jupiter.migrationsupport.rules.adapter.GenericBeforeAndAfterAdvice.public after( ): void,after( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.jupiter.migrationsupport.rules.adapter.GenericBeforeAndAfterAdvice.public before( ): void,before( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.jupiter.migrationsupport.rules.adapter.VerifierAdapter,VerifierAdapter,low,low,low,low,0,1,0,0,0,1,7,3,0,0,1,0,0,0,0,0,0,0,,,,7,,,,,,1,,,,,,
<Method>org.junit.jupiter.migrationsupport.rules.adapter.VerifierAdapter.public after( ): void,after( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Package>org.junit.jupiter.migrationsupport.rules.member,org.junit.jupiter.migrationsupport.rules.member,low,low,low,low,,,,,,0,7,,,,,,,,,,,,1,1,0,7,0,0,0,1,0,0,,,,,,
org.junit.jupiter.migrationsupport.rules.member.AbstractTestRuleAnnotatedMember,AbstractTestRuleAnnotatedMember,low,low,low,low,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,7,,,,,,0,,,,,,
<Package>org.junit.jupiter.params,org.junit.jupiter.params,low,low,low-medium,low,,,,,,10,260,,,,,,,,,,,,9,8,1,260,0,0,0.111,1,0.111,10,,,,,,
org.junit.jupiter.params.ParameterizedTestExtension,ParameterizedTestExtension,low,low,low-medium,low,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,,0,,,,,,
org.junit.jupiter.params.ParameterizedTestInvocationContext,ParameterizedTestInvocationContext,low,low,low,low,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,,,15,,,,,,0,,,,,,
org.junit.jupiter.params.ParameterizedTestMethodContext,ParameterizedTestMethodContext,low,low,low-medium,low,0,5,2,0,0,9,104,16,1,0,5,0,0,0,0.4,0,0,0,,,,104,,,,,,9,,,,,,
org.junit.jupiter.params.ParameterizedTestMethodContext.Aggregator,Aggregator,low,low,low,low,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,,,,12,,,,,,0,,,,,,
org.junit.jupiter.params.ParameterizedTestMethodContext.Converter,Converter,low,low,low,low,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,,,,12,,,,,,0,,,,,,
org.junit.jupiter.params.ParameterizedTestMethodContext.Resolver,Resolver,low,low,low,low,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,2,,,,,,1,,,,,,
org.junit.jupiter.params.ParameterizedTestMethodContext.ResolverType,ResolverType,low,low,low,low,0,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0,0,,,,27,,,,,,0,,,,,,
<Method>org.junit.jupiter.params.ParameterizedTestMethodContext. getParameterCount( ): int, getParameterCount( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.junit.jupiter.params.ParameterizedTestMethodContext. hasAggregator( ): boolean, hasAggregator( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.junit.jupiter.params.ParameterizedTestMethodContext. hasPotentiallyValidSignature( ): boolean, hasPotentiallyValidSignature( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,8,0,2,0
<Method>org.junit.jupiter.params.ParameterizedTestMethodContext. indexOfFirstAggregator( ): int, indexOfFirstAggregator( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.junit.jupiter.params.ParameterizedTestMethodContext. isAggregator( int ): boolean, isAggregator( int ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Field>org.junit.jupiter.params.ParameterizedTestMethodContext->resolvers,final resolvers : Resolver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.params.ParameterizedTestNameFormatter,ParameterizedTestNameFormatter,low,low,low,low,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,,,,45,,,,,,0,,,,,,
org.junit.jupiter.params.ParameterizedTestParameterResolver,ParameterizedTestParameterResolver,low,low,low,low,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,,,22,,,,,,0,,,,,,
